Date,HomeTeam,AwayTeam,FullTime_HomeTeam_Goals,FullTime_AwayTeam_Goals,FullTime_Result,HalfTime_HomeTeam_Goals,HalfTime_AwayTeam_Goals,HalfTime_Result,HomeTeam_Shots,AwayTeam_Shots,HomeTeam_ShotsOnTarget,AwayTeam_ShotsOnTarget,HomeTeam_FoulsCommitted,AwayTeam_FoulsCommitted,HomeTeam_Corners,AwayTeam_Corners,HomeTeam_YellowCards,AwayTeam_YellowCards,HomeTeam_RedCards,AwayTeam_RedCards
27/11/10,Valenciennes,Arles,3,0,H,1.0,0.0,H,20.0,10.0,8.0,1.0,24.0,21.0,6.0,9.0,3.0,3.0,0.0,0.0
28/11/10,Auxerre,Toulouse,1,2,A,0.0,2.0,A,13.0,9.0,3.0,5.0,18.0,16.0,3.0,2.0,3.0,2.0,0.0,0.0
28/11/10,Caen,Sochaux,0,3,A,0.0,1.0,A,19.0,9.0,4.0,4.0,15.0,12.0,8.0,5.0,1.0,2.0,0.0,0.0
28/11/10,Lyon,Paris SG,2,2,D,0.0,0.0,D,27.0,11.0,5.0,4.0,15.0,8.0,11.0,4.0,2.0,1.0,1.0,0.0
30/11/10,Brest,Lens,4,1,H,2.0,1.0,H,14.0,13.0,6.0,5.0,19.0,14.0,3.0,11.0,1.0,1.0,0.0,0.0
01/12/10,Marseille,Rennes,0,0,D,0.0,0.0,D,19.0,12.0,5.0,4.0,13.0,16.0,5.0,6.0,2.0,1.0,0.0,0.0
01/12/10,Valenciennes,St Etienne,1,1,D,0.0,1.0,A,25.0,6.0,8.0,4.0,11.0,16.0,8.0,3.0,1.0,1.0,0.0,0.0
04/12/10,Arles,Nancy,1,1,D,1.0,1.0,D,14.0,7.0,2.0,1.0,23.0,27.0,3.0,6.0,2.0,4.0,0.0,0.0
04/12/10,Lens,Auxerre,1,1,D,1.0,0.0,H,17.0,13.0,2.0,3.0,13.0,14.0,8.0,8.0,1.0,1.0,0.0,0.0
04/12/10,Lille,Lorient,6,3,H,2.0,2.0,D,22.0,7.0,11.0,4.0,14.0,7.0,4.0,4.0,2.0,2.0,0.0,1.0
04/12/10,Montpellier,Lyon,1,2,A,0.0,1.0,A,17.0,8.0,6.0,5.0,16.0,19.0,7.0,1.0,3.0,2.0,0.0,0.0
04/12/10,Rennes,Monaco,1,0,H,0.0,0.0,D,9.0,10.0,2.0,3.0,17.0,12.0,4.0,1.0,2.0,3.0,0.0,0.0
04/12/10,Sochaux,Valenciennes,2,1,H,1.0,0.0,H,18.0,13.0,8.0,6.0,14.0,11.0,5.0,3.0,1.0,1.0,0.0,0.0
04/12/10,Toulouse,Caen,1,0,H,0.0,0.0,D,12.0,10.0,4.0,4.0,13.0,21.0,3.0,5.0,0.0,3.0,0.0,0.0
05/12/10,Nice,Marseille,1,0,H,0.0,0.0,D,7.0,14.0,1.0,6.0,14.0,23.0,5.0,6.0,3.0,3.0,0.0,0.0
05/12/10,Paris SG,Brest,3,1,H,1.0,0.0,H,14.0,16.0,5.0,6.0,17.0,13.0,6.0,6.0,2.0,0.0,0.0,0.0
05/12/10,St Etienne,Bordeaux,2,2,D,0.0,1.0,A,14.0,7.0,9.0,4.0,16.0,19.0,6.0,2.0,0.0,2.0,0.0,0.0
11/12/10,Arles,Lille,0,1,A,0.0,0.0,D,9.0,10.0,2.0,4.0,14.0,15.0,3.0,4.0,2.0,2.0,1.0,0.0
