Date,HomeTeam,AwayTeam,FullTime_HomeTeam_Goals,FullTime_AwayTeam_Goals,FullTime_Result,HalfTime_HomeTeam_Goals,HalfTime_AwayTeam_Goals,HalfTime_Result,HomeTeam_Shots,AwayTeam_Shots,HomeTeam_ShotsOnTarget,AwayTeam_ShotsOnTarget,HomeTeam_FoulsCommitted,AwayTeam_FoulsCommitted,HomeTeam_Corners,AwayTeam_Corners,HomeTeam_YellowCards,AwayTeam_YellowCards,HomeTeam_RedCards,AwayTeam_RedCards
28/01/12,Hertha,Hamburg,1,2,A,0,2,A,18,13,3,5,19,30,6,7,3,1,0,0
28/01/12,Werder Bremen,Leverkusen,1,1,D,1,0,H,16,13,4,7,18,16,4,6,3,2,0,0
29/01/12,Mainz,Freiburg,3,1,H,3,0,H,18,5,10,1,18,19,4,3,2,2,0,1
29/01/12,Stuttgart,M'gladbach,0,3,A,0,1,A,14,18,5,8,11,14,6,1,0,1,0,0
03/02/12,Nurnberg,Dortmund,0,2,A,0,0,D,12,11,3,6,19,19,7,1,1,0,0,0
04/02/12,Hamburg,Bayern Munich,1,1,D,1,0,H,13,22,1,8,18,16,5,10,2,2,0,0
04/02/12,Hertha,Hannover,0,1,A,0,0,D,15,9,3,4,16,24,4,1,0,2,1,0
04/02/12,Hoffenheim,Augsburg,2,2,D,1,1,D,13,11,4,5,21,16,3,7,4,2,0,0
04/02/12,Leverkusen,Stuttgart,2,2,D,1,1,D,13,14,6,4,19,29,3,3,1,6,1,1
04/02/12,Schalke 04,Mainz,1,1,D,0,1,A,10,15,2,2,19,18,13,2,2,2,0,0
04/02/12,Wolfsburg,M'gladbach,0,0,D,0,0,D,11,5,2,0,16,8,8,3,1,1,0,0
05/02/12,Freiburg,Werder Bremen,2,2,D,1,1,D,18,8,6,2,20,19,7,1,2,2,0,0
05/02/12,Kaiserslautern,FC Koln,0,1,A,0,0,D,6,18,3,4,14,13,3,9,2,0,1,0
10/02/12,Wolfsburg,Freiburg,3,2,H,2,2,D,15,8,8,2,24,11,5,3,2,1,0,0
11/02/12,Bayern Munich,Kaiserslautern,2,0,H,2,0,H,18,5,10,1,12,25,6,1,1,2,0,0
11/02/12,Dortmund,Leverkusen,1,0,H,1,0,H,14,3,5,1,14,14,3,4,0,0,0,0
11/02/12,Mainz,Hannover,1,1,D,1,0,H,13,15,4,7,16,12,7,7,3,3,0,0
11/02/12,M'gladbach,Schalke 04,3,0,H,3,0,H,10,10,4,1,10,9,2,1,1,3,0,0
11/02/12,Stuttgart,Hertha,5,0,H,4,0,H,19,4,12,0,18,14,4,3,1,1,0,1
11/02/12,Werder Bremen,Hoffenheim,1,1,D,0,1,A,14,11,4,6,24,28,9,5,3,4,0,0
12/02/12,Augsburg,Nurnberg,0,0,D,0,0,D,9,12,1,4,23,23,6,3,2,4,0,0
12/02/12,FC Koln,Hamburg,0,1,A,0,0,D,10,19,2,4,18,17,5,6,3,1,0,0
17/02/12,Hoffenheim,Mainz,1,1,D,1,1,D,16,7,2,3,20,15,6,4,1,1,0,0
18/02/12,Freiburg,Bayern Munich,0,0,D,0,0,D,13,9,2,2,21,19,6,10,2,1,0,0
18/02/12,Hamburg,Werder Bremen,1,3,A,0,2,A,18,13,6,9,15,25,3,2,1,3,0,0
18/02/12,Hertha,Dortmund,0,1,A,0,0,D,6,14,2,6,16,19,2,5,0,0,0,0
18/02/12,Kaiserslautern,M'gladbach,1,2,A,0,2,A,14,8,6,2,18,18,2,0,3,1,0,0
18/02/12,Leverkusen,Augsburg,4,1,H,1,0,H,12,6,9,3,9,21,5,6,0,4,0,0
18/02/12,Nurnberg,FC Koln,2,1,H,1,0,H,19,7,3,5,16,18,6,3,3,3,0,0
19/02/12,Hannover,Stuttgart,4,2,H,2,0,H,21,11,6,6,11,18,10,5,0,0,0,0
19/02/12,Schalke 04,Wolfsburg,4,0,H,2,0,H,13,13,9,6,12,23,6,4,1,1,0,0
24/02/12,M'gladbach,Hamburg,1,1,D,1,0,H,9,11,5,5,15,18,3,6,1,3,0,0
25/02/12,Augsburg,Hertha,3,0,H,0,0,D,11,7,5,1,21,23,4,8,0,4,0,0
25/02/12,FC Koln,Leverkusen,0,2,A,0,1,A,11,22,4,7,14,15,2,7,1,0,0,0
25/02/12,Mainz,Kaiserslautern,4,0,H,3,0,H,11,6,8,2,11,17,6,4,1,3,0,0
25/02/12,Stuttgart,Freiburg,4,1,H,2,1,H,17,10,8,3,11,13,5,7,0,0,0,0
25/02/12,Werder Bremen,Nurnberg,0,1,A,0,0,D,20,11,5,5,15,20,3,6,3,3,0,0
25/02/12,Wolfsburg,Hoffenheim,1,2,A,0,1,A,13,14,5,7,24,19,6,1,2,1,0,0
26/02/12,Bayern Munich,Schalke 04,2,0,H,1,0,H,23,12,7,4,9,14,10,3,1,2,0,0
26/02/12,Dortmund,Hannover,3,1,H,1,0,H,21,7,6,2,13,14,4,2,3,4,0,0
03/03/12,Dortmund,Mainz,2,1,H,1,0,H,18,5,5,3,11,15,5,2,0,0,0,0
03/03/12,Freiburg,Schalke 04,2,1,H,1,0,H,11,15,2,4,16,20,6,4,2,1,0,1
03/03/12,Hamburg,Stuttgart,0,4,A,0,2,A,9,15,3,8,14,26,1,4,1,3,1,0
03/03/12,Hannover,Augsburg,2,2,D,1,1,D,12,15,3,7,16,29,1,4,1,3,1,0
03/03/12,Hertha,Werder Bremen,1,0,H,0,0,D,5,17,2,3,13,19,0,7,2,1,0,0
03/03/12,Kaiserslautern,Wolfsburg,0,0,D,0,0,D,12,15,5,6,12,22,6,9,2,1,0,0
03/03/12,Leverkusen,Bayern Munich,2,0,H,0,0,D,15,15,8,5,17,15,3,8,2,3,0,0
04/03/12,Hoffenheim,FC Koln,1,1,D,1,0,H,23,9,7,3,21,18,7,2,3,2,0,0
04/03/12,Nurnberg,M'gladbach,1,0,H,0,0,D,16,8,4,4,13,11,5,0,1,1,0,0
09/03/12,Stuttgart,Kaiserslautern,0,0,D,0,0,D,22,7,9,1,11,22,8,3,0,0,0,0
10/03/12,Augsburg,Dortmund,0,0,D,0,0,D,4,14,2,3,16,16,2,5,2,2,0,0
10/03/12,Bayern Munich,Hoffenheim,7,1,H,5,0,H,19,4,10,0,11,16,13,4,0,1,0,0
10/03/12,FC Koln,Hertha,1,0,H,1,0,H,16,14,5,7,13,22,5,5,2,3,2,1
10/03/12,Mainz,Nurnberg,2,1,H,2,0,H,13,15,3,2,18,19,4,5,0,5,1,0
10/03/12,M'gladbach,Freiburg,0,0,D,0,0,D,13,6,3,3,8,9,3,4,2,1,0,0
10/03/12,Wolfsburg,Leverkusen,3,2,H,2,1,H,11,7,6,4,25,16,4,3,5,1,0,0
11/03/12,Schalke 04,Hamburg,3,1,H,3,1,H,11,20,7,5,20,16,4,7,3,4,0,0
11/03/12,Werder Bremen,Hannover,3,0,H,1,0,H,10,14,7,4,16,29,2,3,0,4,0,0
16/03/12,Hoffenheim,Stuttgart,1,2,A,0,2,A,18,12,5,8,19,19,3,6,1,2,0,0
17/03/12,Augsburg,Mainz,2,1,H,1,1,D,10,10,5,3,12,21,6,2,2,2,0,0
17/03/12,Dortmund,Werder Bremen,1,0,H,1,0,H,18,4,5,2,11,17,9,4,1,3,0,0
17/03/12,Hamburg,Freiburg,1,3,A,0,2,A,15,12,6,5,16,25,4,5,0,3,0,0
17/03/12,Hertha,Bayern Munich,0,6,A,0,3,A,7,15,2,7,15,9,2,4,3,1,0,0
17/03/12,Leverkusen,M'gladbach,1,2,A,0,1,A,22,11,5,7,16,16,4,1,2,2,0,0
17/03/12,Nurnberg,Wolfsburg,1,3,A,1,2,A,5,10,1,4,16,16,2,5,0,1,0,0
18/03/12,Hannover,FC Koln,4,1,H,1,1,D,18,14,10,7,12,17,8,7,0,1,0,0
18/03/12,Kaiserslautern,Schalke 04,1,4,A,1,2,A,10,19,3,5,13,15,3,5,0,0,0,0
23/03/12,Wolfsburg,Hamburg,2,1,H,0,0,D,15,6,4,1,25,16,10,3,4,2,0,0
24/03/12,Bayern Munich,Hannover,2,1,H,1,0,H,12,8,6,2,16,15,6,1,1,2,0,0
24/03/12,Freiburg,Kaiserslautern,2,0,H,2,0,H,10,4,3,4,24,17,4,2,2,1,0,0
24/03/12,Mainz,Hertha,1,3,A,0,1,A,15,13,4,6,13,8,12,8,1,1,0,0
24/03/12,M'gladbach,Hoffenheim,1,2,A,1,0,H,12,13,3,3,15,19,3,3,3,3,0,0
24/03/12,Schalke 04,Leverkusen,2,0,H,1,0,H,17,8,6,2,14,11,6,3,1,2,0,0
24/03/12,Werder Bremen,Augsburg,1,1,D,0,0,D,17,15,5,6,19,15,4,6,3,3,0,0
25/03/12,FC Koln,Dortmund,1,6,A,1,1,D,5,15,3,9,15,11,2,3,1,0,0,0
25/03/12,Stuttgart,Nurnberg,1,0,H,0,0,D,8,17,2,3,15,15,4,14,2,2,0,0
30/03/12,Dortmund,Stuttgart,4,4,D,1,0,H,27,11,10,4,8,10,11,5,2,1,0,0
31/03/12,Augsburg,FC Koln,2,1,H,2,1,H,14,4,8,3,12,31,11,1,1,4,0,0
31/03/12,Hertha,Wolfsburg,1,4,A,1,2,A,13,13,6,6,9,10,7,1,1,0,0,0
31/03/12,Kaiserslautern,Hamburg,0,1,A,0,1,A,18,12,6,5,24,14,10,5,4,2,0,0
31/03/12,Leverkusen,Freiburg,0,2,A,0,1,A,11,8,4,4,17,22,3,1,1,4,0,0
31/03/12,Nurnberg,Bayern Munich,0,1,A,0,0,D,6,12,3,4,24,15,6,6,2,2,0,0
31/03/12,Werder Bremen,Mainz,0,3,A,0,1,A,19,9,7,5,16,14,7,0,1,2,0,0
01/04/12,Hannover,M'gladbach,2,1,H,0,0,D,12,14,3,6,8,9,5,6,0,1,0,0
01/04/12,Hoffenheim,Schalke 04,1,1,D,1,0,H,15,19,5,7,23,16,5,4,2,4,0,0
07/04/12,Bayern Munich,Augsburg,2,1,H,1,1,D,18,7,5,3,15,14,3,5,1,0,0,0
07/04/12,FC Koln,Werder Bremen,1,1,D,1,1,D,13,7,4,1,19,19,7,9,3,2,0,0
07/04/12,Freiburg,Nurnberg,2,2,D,0,2,A,12,14,3,5,22,24,5,7,3,4,0,0
07/04/12,Kaiserslautern,Hoffenheim,1,2,A,0,1,A,14,13,5,5,21,24,3,1,3,2,0,0
07/04/12,M'gladbach,Hertha,0,0,D,0,0,D,12,6,3,5,15,21,1,3,0,1,0,0
07/04/12,Stuttgart,Mainz,4,1,H,1,1,D,10,14,6,3,7,17,13,2,1,1,0,0
07/04/12,Wolfsburg,Dortmund,1,3,A,0,1,A,11,11,6,4,17,9,5,6,1,2,1,0
08/04/12,Hamburg,Leverkusen,1,1,D,1,0,H,18,15,4,9,20,12,5,4,2,2,0,0
08/04/12,Schalke 04,Hannover,3,0,H,1,0,H,16,4,10,0,14,14,4,1,0,1,0,0
10/04/12,Augsburg,Stuttgart,1,3,A,1,2,A,20,14,2,9,16,19,9,2,2,3,0,0
10/04/12,Hertha,Freiburg,1,2,A,0,1,A,12,10,4,5,18,14,6,1,4,1,0,0
10/04/12,Mainz,FC Koln,4,0,H,3,0,H,7,3,4,0,14,13,3,2,2,0,0,0
10/04/12,Werder Bremen,M'gladbach,2,2,D,1,0,H,14,23,6,7,6,13,3,5,0,4,1,0
11/04/12,Dortmund,Bayern Munich,1,0,H,0,0,D,13,7,6,4,9,10,3,4,0,0,0,0
11/04/12,Hannover,Wolfsburg,2,0,H,1,0,H,7,13,3,5,16,11,5,6,0,1,0,0
11/04/12,Hoffenheim,Hamburg,4,0,H,2,0,H,11,11,6,6,18,21,3,9,2,3,0,0
11/04/12,Leverkusen,Kaiserslautern,3,1,H,1,1,D,15,16,8,4,9,9,2,4,0,1,0,0
11/04/12,Nurnberg,Schalke 04,4,1,H,3,0,H,12,6,4,1,17,26,6,1,1,3,0,0
13/04/12,Stuttgart,Werder Bremen,4,1,H,2,1,H,18,9,8,3,18,24,6,3,1,3,0,0
14/04/12,Bayern Munich,Mainz,0,0,D,0,0,D,14,5,2,0,5,14,13,4,1,1,0,0
14/04/12,Hamburg,Hannover,1,0,H,1,0,H,15,7,8,1,17,21,8,3,2,2,0,0
14/04/12,Kaiserslautern,Nurnberg,0,2,A,0,1,A,15,11,4,3,11,17,6,1,3,3,0,0
14/04/12,Leverkusen,Hertha,3,3,D,1,0,H,17,17,7,8,14,9,6,6,1,1,0,1
14/04/12,Schalke 04,Dortmund,1,2,A,1,1,D,16,14,4,6,19,19,13,5,3,2,0,0
14/04/12,Wolfsburg,Augsburg,1,2,A,1,1,D,23,9,10,4,32,20,5,2,3,2,0,0
15/04/12,Freiburg,Hoffenheim,0,0,D,0,0,D,10,7,2,0,21,13,4,4,1,1,0,0
15/04/12,M'gladbach,FC Koln,3,0,H,1,0,H,16,8,8,1,8,9,8,2,1,2,0,0
20/04/12,Mainz,Wolfsburg,0,0,D,0,0,D,15,11,8,3,10,20,3,6,0,1,0,0
21/04/12,Dortmund,M'gladbach,2,0,H,1,0,H,18,4,8,1,14,8,6,2,1,1,0,0
21/04/12,FC Koln,Stuttgart,1,1,D,0,0,D,19,11,4,4,12,17,9,4,0,2,0,0
21/04/12,Hertha,Kaiserslautern,1,2,A,0,2,A,11,15,4,8,13,14,9,5,1,2,1,0
21/04/12,Hoffenheim,Leverkusen,0,1,A,0,0,D,15,10,3,4,13,11,6,0,1,0,0,0
21/04/12,Nurnberg,Hamburg,1,1,D,0,0,D,13,7,6,4,17,21,2,3,0,1,0,0
21/04/12,Werder Bremen,Bayern Munich,1,2,A,0,0,D,16,15,4,6,15,11,4,2,0,0,0,0
22/04/12,Augsburg,Schalke 04,1,1,D,1,1,D,15,5,6,2,14,20,5,1,4,3,0,0
22/04/12,Hannover,Freiburg,0,0,D,0,0,D,17,11,5,3,14,17,5,4,1,1,0,0
28/04/12,Bayern Munich,Stuttgart,2,0,H,1,0,H,15,9,6,5,12,14,6,6,1,1,0,0
28/04/12,Freiburg,FC Koln,4,1,H,1,0,H,17,9,8,4,12,12,7,5,0,1,0,0
28/04/12,Hamburg,Mainz,0,0,D,0,0,D,15,12,5,5,13,19,4,6,0,1,0,0
28/04/12,Hoffenheim,Nurnberg,2,3,A,1,2,A,16,15,7,7,14,14,13,4,1,1,0,0
28/04/12,Kaiserslautern,Dortmund,2,5,A,1,3,A,10,17,5,6,7,7,1,2,1,1,0,0
28/04/12,Leverkusen,Hannover,1,0,H,0,0,D,13,10,4,2,13,12,5,7,1,0,0,0
28/04/12,M'gladbach,Augsburg,0,0,D,0,0,D,12,8,5,1,10,15,3,3,0,2,0,0
28/04/12,Schalke 04,Hertha,4,0,H,1,0,H,23,7,6,3,10,12,6,4,1,1,0,0
28/04/12,Wolfsburg,Werder Bremen,3,1,H,1,1,D,13,11,10,6,25,13,6,5,2,3,0,0
05/05/12,Augsburg,Hamburg,1,0,H,1,0,H,14,11,3,3,15,11,2,6,2,2,0,0
05/05/12,Dortmund,Freiburg,4,0,H,4,0,H,14,8,6,2,10,6,3,1,0,1,0,0
05/05/12,FC Koln,Bayern Munich,1,4,A,0,1,A,7,15,2,6,13,19,2,5,1,1,0,0
05/05/12,Hannover,Kaiserslautern,2,1,H,1,1,D,25,11,6,4,12,11,16,2,2,1,0,0
05/05/12,Hertha,Hoffenheim,3,1,H,1,0,H,16,10,7,3,27,14,3,8,2,2,0,1
05/05/12,Mainz,M'gladbach,0,3,A,0,1,A,5,11,1,5,11,10,4,5,0,0,0,0
05/05/12,Nurnberg,Leverkusen,1,4,A,0,2,A,12,4,5,4,8,10,5,1,2,2,0,0
05/05/12,Stuttgart,Wolfsburg,3,2,H,0,1,A,15,13,5,3,15,20,8,4,2,0,0,0
05/05/12,Werder Bremen,Schalke 04,2,3,A,1,1,D,19,16,4,5,11,13,11,9,2,1,0,0
24/08/12,Dortmund,Werder Bremen,2,1,H,1,0,H,19,10,6,3,18,14,7,2,2,2,0,0
25/08/12,Augsburg,Fortuna Dusseldorf,0,2,A,0,0,D,16,9,4,4,16,14,3,0,3,2,0,0
25/08/12,Ein Frankfurt,Leverkusen,2,1,H,0,1,A,20,19,4,10,15,22,6,7,1,2,0,0
25/08/12,Freiburg,Mainz,1,1,D,0,0,D,8,8,4,3,14,13,9,8,0,2,0,0
25/08/12,Greuther Furth,Bayern Munich,0,3,A,0,1,A,6,19,2,9,21,13,2,4,2,2,0,0
25/08/12,Hamburg,Nurnberg,0,1,A,0,0,D,11,18,5,8,16,20,9,6,4,2,0,0
25/08/12,M'gladbach,Hoffenheim,2,1,H,1,0,H,7,14,3,8,9,6,6,4,2,0,0,0
25/08/12,Stuttgart,Wolfsburg,0,1,A,0,0,D,10,13,5,3,16,23,7,6,1,0,0,0
26/08/12,Hannover,Schalke 04,2,2,D,1,0,H,9,15,2,7,12,16,3,6,1,3,0,0
31/08/12,Mainz,Greuther Furth,0,1,A,0,0,D,11,7,3,2,17,23,8,0,1,3,0,0
01/09/12,Fortuna Dusseldorf,M'gladbach,0,0,D,0,0,D,5,13,0,4,15,23,5,4,3,2,0,0
01/09/12,Hoffenheim,Ein Frankfurt,0,4,A,0,2,A,7,17,3,5,16,17,2,5,1,2,2,0
01/09/12,Leverkusen,Freiburg,2,0,H,1,0,H,14,8,10,1,19,24,5,4,1,1,0,0
01/09/12,Nurnberg,Dortmund,1,1,D,1,1,D,6,18,3,6,12,17,4,11,2,2,0,0
01/09/12,Schalke 04,Augsburg,3,1,H,1,0,H,12,22,6,4,11,14,6,5,1,2,0,0
01/09/12,Werder Bremen,Hamburg,2,0,H,0,0,D,16,11,9,4,7,20,7,5,0,1,0,0
02/09/12,Bayern Munich,Stuttgart,6,1,H,3,1,H,16,7,13,4,13,8,5,3,1,1,0,1
02/09/12,Wolfsburg,Hannover,0,4,A,0,2,A,5,16,1,7,24,20,0,3,2,1,1,0
14/09/12,Augsburg,Wolfsburg,0,0,D,0,0,D,7,11,2,4,14,25,5,3,1,2,0,0
15/09/12,Bayern Munich,Mainz,3,1,H,2,0,H,21,7,9,1,12,18,10,2,1,2,0,0
15/09/12,Dortmund,Leverkusen,3,0,H,2,0,H,14,6,7,2,10,14,9,2,1,2,0,0
15/09/12,Greuther Furth,Schalke 04,0,2,A,0,0,D,9,10,0,4,18,14,5,4,2,0,0,0
15/09/12,Hannover,Werder Bremen,3,2,H,2,1,H,13,11,5,4,19,19,7,4,3,3,1,0
15/09/12,M'gladbach,Nurnberg,2,3,A,1,2,A,14,11,6,3,12,17,5,6,2,2,0,0
15/09/12,Stuttgart,Fortuna Dusseldorf,0,0,D,0,0,D,10,6,3,2,19,13,7,4,1,0,0,0
16/09/12,Ein Frankfurt,Hamburg,3,2,H,2,1,H,17,14,6,7,15,19,7,6,0,1,0,1
16/09/12,Freiburg,Hoffenheim,5,3,H,2,1,H,23,9,9,5,11,18,11,2,2,5,0,0
21/09/12,Nurnberg,Ein Frankfurt,1,2,A,0,1,A,14,12,5,5,9,17,8,5,1,3,0,0
22/09/12,Fortuna Dusseldorf,Freiburg,0,0,D,0,0,D,11,11,2,3,13,17,3,6,2,2,0,0
22/09/12,Hamburg,Dortmund,3,2,H,1,0,H,7,28,3,12,20,11,2,10,3,1,0,0
22/09/12,Mainz,Augsburg,2,0,H,2,0,H,11,11,5,3,23,17,4,6,0,2,0,0
22/09/12,Schalke 04,Bayern Munich,0,2,A,0,0,D,14,13,5,5,14,18,2,3,2,0,0,0
22/09/12,Wolfsburg,Greuther Furth,1,1,D,1,1,D,12,8,5,1,20,22,7,2,0,2,0,0
23/09/12,Hoffenheim,Hannover,3,1,H,1,1,D,16,5,6,2,13,18,8,2,3,2,0,0
23/09/12,Leverkusen,M'gladbach,1,1,D,1,1,D,31,5,9,1,13,12,10,3,0,4,0,0
23/09/12,Werder Bremen,Stuttgart,2,2,D,2,0,H,11,13,6,2,17,13,6,7,4,0,1,1
25/09/12,Bayern Munich,Wolfsburg,3,0,H,1,0,H,25,4,13,1,15,18,10,2,1,1,0,0
25/09/12,Ein Frankfurt,Dortmund,3,3,D,0,2,A,14,9,5,7,13,15,6,4,2,1,0,0
25/09/12,Greuther Furth,Fortuna Dusseldorf,0,2,A,0,2,A,11,10,3,5,22,15,4,2,2,2,0,0
25/09/12,Schalke 04,Mainz,3,0,H,1,0,H,16,10,9,3,10,11,7,3,2,2,0,0
26/09/12,Augsburg,Leverkusen,1,3,A,0,3,A,11,12,6,6,9,17,3,2,1,3,0,0
26/09/12,Freiburg,Werder Bremen,1,2,A,1,0,H,18,5,7,3,15,24,7,2,2,4,0,0
26/09/12,Hannover,Nurnberg,4,1,H,2,0,H,7,6,4,2,15,19,5,6,3,2,0,0
26/09/12,M'gladbach,Hamburg,2,2,D,1,2,A,9,18,4,4,12,19,4,5,2,1,1,0
26/09/12,Stuttgart,Hoffenheim,0,3,A,0,1,A,8,16,3,10,18,15,4,5,2,2,0,0
28/09/12,Fortuna Dusseldorf,Schalke 04,2,2,D,0,2,A,7,14,2,6,10,9,4,4,1,1,0,0
29/09/12,Dortmund,M'gladbach,5,0,H,2,0,H,17,9,8,3,10,8,10,5,0,1,0,0
29/09/12,Hamburg,Hannover,1,0,H,1,0,H,10,14,4,5,25,12,2,8,3,1,0,0
29/09/12,Hoffenheim,Augsburg,0,0,D,0,0,D,9,5,2,2,19,16,6,2,2,1,1,0
29/09/12,Leverkusen,Greuther Furth,2,0,H,0,0,D,13,7,7,1,15,14,7,2,1,1,0,0
29/09/12,Nurnberg,Stuttgart,0,2,A,0,1,A,13,9,3,5,19,28,9,3,0,2,0,0
29/09/12,Werder Bremen,Bayern Munich,0,2,A,0,0,D,8,19,2,5,14,17,2,6,2,2,0,0
30/09/12,Ein Frankfurt,Freiburg,2,1,H,0,0,D,8,12,4,5,17,17,6,6,1,3,0,1
30/09/12,Wolfsburg,Mainz,0,2,A,0,2,A,19,7,5,3,18,18,11,2,3,3,0,0
05/10/12,Augsburg,Werder Bremen,3,1,H,2,1,H,12,15,4,5,17,14,3,3,2,1,0,0
06/10/12,Bayern Munich,Hoffenheim,2,0,H,1,0,H,13,4,2,1,14,20,8,1,0,3,0,0
06/10/12,Freiburg,Nurnberg,3,0,H,1,0,H,18,11,7,4,17,17,3,9,3,3,0,0
06/10/12,Greuther Furth,Hamburg,0,1,A,0,1,A,12,8,2,4,22,24,6,1,4,2,0,0
06/10/12,Mainz,Fortuna Dusseldorf,1,0,H,0,0,D,13,7,3,4,22,13,2,2,4,2,0,1
06/10/12,Schalke 04,Wolfsburg,3,0,H,1,0,H,13,5,5,4,14,19,10,1,1,0,0,0
07/10/12,Hannover,Dortmund,1,1,D,0,1,A,14,12,6,3,19,17,7,3,4,0,0,0
07/10/12,M'gladbach,Ein Frankfurt,2,0,H,2,0,H,6,12,3,3,18,19,1,7,4,0,0,0
07/10/12,Stuttgart,Leverkusen,2,2,D,1,1,D,10,13,2,6,14,19,4,7,2,3,0,0
19/10/12,Hoffenheim,Greuther Furth,3,3,D,1,1,D,19,16,11,8,15,21,4,4,0,5,0,0
20/10/12,Dortmund,Schalke 04,1,2,A,0,1,A,8,7,4,4,18,14,4,5,2,3,0,0
20/10/12,Ein Frankfurt,Hannover,3,1,H,2,1,H,15,14,7,4,18,17,6,8,2,4,0,0
20/10/12,Fortuna Dusseldorf,Bayern Munich,0,5,A,0,2,A,2,24,1,14,18,13,2,6,3,1,0,0
20/10/12,Leverkusen,Mainz,2,2,D,1,0,H,14,10,8,3,8,15,5,3,4,3,0,0
20/10/12,Werder Bremen,M'gladbach,4,0,H,2,0,H,20,9,7,2,12,11,10,3,1,2,0,0
20/10/12,Wolfsburg,Freiburg,0,2,A,0,1,A,9,8,2,5,23,14,7,1,1,2,0,0
21/10/12,Hamburg,Stuttgart,0,1,A,0,1,A,18,21,8,6,21,13,3,4,0,2,0,0
21/10/12,Nurnberg,Augsburg,0,0,D,0,0,D,8,10,2,4,24,22,4,2,4,3,0,0
26/10/12,Augsburg,Hamburg,0,2,A,0,1,A,19,10,2,4,10,19,13,3,1,3,0,0
27/10/12,Fortuna Dusseldorf,Wolfsburg,1,4,A,0,0,D,6,10,2,7,19,18,1,4,1,1,1,0
27/10/12,Freiburg,Dortmund,0,2,A,0,0,D,6,17,2,6,19,18,3,7,2,3,0,0
27/10/12,Greuther Furth,Werder Bremen,1,1,D,1,1,D,10,16,3,8,24,17,4,6,3,1,0,0
27/10/12,Mainz,Hoffenheim,3,0,H,1,0,H,11,7,5,2,12,19,4,2,1,2,0,0
27/10/12,Schalke 04,Nurnberg,1,0,H,0,0,D,17,10,8,2,12,15,4,3,0,3,0,0
28/10/12,Bayern Munich,Leverkusen,1,2,A,0,1,A,23,5,6,5,15,17,14,2,3,1,0,0
28/10/12,Hannover,M'gladbach,2,3,A,0,0,D,5,14,3,9,17,15,4,7,2,1,0,0
28/10/12,Stuttgart,Ein Frankfurt,2,1,H,1,0,H,14,13,4,7,17,18,10,5,2,3,0,0
02/11/12,Ein Frankfurt,Greuther Furth,1,1,D,1,0,H,7,12,4,8,15,26,3,7,2,2,0,0
03/11/12,Dortmund,Stuttgart,0,0,D,0,0,D,20,12,7,3,9,19,9,2,0,4,0,0
03/11/12,Hamburg,Bayern Munich,0,3,A,0,1,A,7,15,3,8,17,14,2,5,2,2,0,0
03/11/12,Hannover,Augsburg,2,0,H,1,0,H,14,10,4,5,16,17,2,9,0,0,0,0
03/11/12,Hoffenheim,Schalke 04,3,2,H,1,1,D,6,23,4,10,18,12,0,5,2,3,0,0
03/11/12,M'gladbach,Freiburg,1,1,D,0,0,D,14,13,4,3,12,12,4,6,1,0,0,0
03/11/12,Nurnberg,Wolfsburg,1,0,H,0,0,D,11,3,4,2,21,16,5,4,2,3,0,0
04/11/12,Leverkusen,Fortuna Dusseldorf,3,2,H,2,1,H,18,14,10,3,13,18,7,5,0,2,1,0
04/11/12,Werder Bremen,Mainz,2,1,H,1,0,H,17,13,4,4,11,14,5,4,1,3,0,0
09/11/12,Mainz,Nurnberg,2,1,H,2,1,H,12,10,2,3,17,21,3,6,5,5,0,0
10/11/12,Augsburg,Dortmund,1,3,A,0,1,A,16,16,8,4,12,13,4,5,2,2,0,0
10/11/12,Bayern Munich,Ein Frankfurt,2,0,H,1,0,H,19,13,12,2,11,12,8,4,0,3,0,0
10/11/12,Fortuna Dusseldorf,Hoffenheim,1,1,D,1,1,D,11,4,3,1,17,18,6,1,1,1,0,1
10/11/12,Freiburg,Hamburg,0,0,D,0,0,D,16,9,3,4,19,20,9,3,2,3,0,1
10/11/12,Schalke 04,Werder Bremen,2,1,H,0,1,A,5,9,4,3,18,15,2,7,1,1,0,0
11/11/12,Greuther Furth,M'gladbach,2,4,A,2,1,H,11,10,3,7,15,13,4,4,2,0,2,0
11/11/12,Stuttgart,Hannover,2,4,A,2,0,H,13,10,8,4,21,17,10,5,2,3,0,0
11/11/12,Wolfsburg,Leverkusen,3,1,H,3,0,H,12,9,6,4,8,17,5,6,1,3,0,0
17/11/12,Dortmund,Greuther Furth,3,1,H,3,1,H,15,5,6,2,7,10,3,1,2,2,0,0
17/11/12,Ein Frankfurt,Augsburg,4,2,H,2,1,H,19,7,4,2,16,19,6,6,1,3,0,0
17/11/12,Hamburg,Mainz,1,0,H,0,0,D,10,14,4,3,20,11,8,7,2,1,0,0
17/11/12,Hannover,Freiburg,1,2,A,1,1,D,15,21,5,8,12,15,11,6,2,1,0,0
17/11/12,Leverkusen,Schalke 04,2,0,H,1,0,H,18,8,7,3,6,13,3,1,1,2,0,1
17/11/12,M'gladbach,Stuttgart,1,2,A,1,1,D,12,13,5,6,17,16,9,2,3,4,0,0
17/11/12,Nurnberg,Bayern Munich,1,1,D,0,1,A,7,7,2,4,13,25,7,8,3,2,1,0
